hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,Discount,market_segment,Cost,meal
"Resort Hotel",0,100,2018,July,29,12,2,2,2,2,0,BB,CN,Direct,Direct,0,0,0,G,G,0,"No Deposit",250,NULL,0,Transient,130.05,1,1,Check-Out,7/16/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,50,2018,July,29,12,2,3,2,0,0,BB,ESP,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",156,NULL,0,Contract,123,0,0,Check-Out,7/17/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,8,2018,July,29,12,2,3,2,2,0,BB,IRL,"Online TA",TA/TO,0,0,0,H,H,0,"No Deposit",240,NULL,0,Transient,196,0,1,Check-Out,7/17/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,34,2018,July,29,12,2,3,2,0,0,HB,ESP,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,149.4,1,0,Check-Out,7/17/2018,0.3,"Online TA",17.99,HB
"Resort Hotel",0,47,2018,July,29,13,2,5,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",240,NULL,0,Transient,175.71,0,0,Check-Out,7/20/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,115,2018,July,29,13,2,5,2,0,1,HB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,1,"No Deposit",134,NULL,0,Transient-Party,119.7,0,2,Check-Out,7/20/2018,0.3,"Offline TA/TO",17.99,HB
"Resort Hotel",0,91,2018,July,29,13,2,5,2,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,100.86,0,0,Check-Out,7/20/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,98,2018,July,29,13,1,1,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient-Party,82,0,3,Check-Out,7/15/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,109,2018,July,29,13,1,1,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,C,0,"No Deposit",240,NULL,0,Transient,73.8,0,1,Check-Out,7/15/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,0,2018,July,29,13,1,1,2,0,0,BB,AUS,"Online TA",TA/TO,0,0,0,A,C,0,"No Deposit",240,NULL,0,Transient,117.9,1,0,Check-Out,7/15/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,0,2018,July,29,13,1,1,4,0,0,BB,PRT,Direct,Direct,0,0,0,L,H,0,"No Deposit",NULL,NULL,0,Transient,150,0,0,Check-Out,7/15/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,9,2018,July,29,13,1,1,2,0,0,HB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,161,1,2,Check-Out,7/15/2018,0.3,"Online TA",17.99,HB
"Resort Hotel",0,62,2018,July,29,13,1,1,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",147,NULL,0,Transient,64,0,2,Check-Out,7/15/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,42,2018,July,29,13,1,2,2,0,0,BB,USA,"Online TA",TA/TO,0,0,0,D,E,0,"No Deposit",240,NULL,0,Transient,110,1,0,Check-Out,7/16/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,54,2018,July,29,13,1,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,88.2,1,1,Check-Out,7/16/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,51,2018,July,29,13,1,2,2,0,0,HB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,130,1,0,Check-Out,7/16/2018,0.3,"Online TA",17.99,HB
"Resort Hotel",0,54,2018,July,29,13,1,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,88.2,0,1,Check-Out,7/16/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,58,2018,July,29,13,1,2,2,0,0,HB,ESP,Direct,Direct,0,0,0,E,F,2,"No Deposit",250,NULL,0,Transient,165,1,1,Check-Out,7/16/2018,0.1,Direct,17.99,HB
"Resort Hotel",0,0,2018,July,29,13,1,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,"No Deposit",167,NULL,0,Transient,114,0,0,Check-Out,7/17/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,40,2018,July,29,13,1,4,2,0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,"No Deposit",250,NULL,0,Transient,120,0,2,Check-Out,7/18/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,38,2018,July,29,13,1,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,E,0,"No Deposit",NULL,NULL,0,Transient,120,0,0,Check-Out,7/18/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,101,2018,July,29,13,1,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,107.2,0,0,Check-Out,7/18/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,109,2018,July,29,13,1,4,3,0,0,HB,PRT,Direct,Direct,0,0,0,E,E,0,"No Deposit",NULL,NULL,0,Transient,163.8,0,1,Check-Out,7/18/2018,0.1,Direct,17.99,HB
"Resort Hotel",0,32,2018,July,29,13,1,5,1,0,0,HB,PRT,"Offline TA/TO",TA/TO,0,0,0,D,C,2,"No Deposit",300,NULL,0,Transient,153,0,0,Check-Out,7/19/2018,0.3,"Offline TA/TO",17.99,HB
"Resort Hotel",0,72,2018,July,29,13,1,5,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,98.5,0,2,Check-Out,7/19/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,115,2018,July,29,13,2,5,2,0,0,HB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",134,NULL,0,Transient-Party,119.7,0,2,Check-Out,7/20/2018,0.3,"Offline TA/TO",17.99,HB
"Resort Hotel",0,118,2018,July,29,13,2,5,2,0,0,FB,PRT,Direct,Direct,0,0,0,D,D,0,"No Deposit",250,NULL,0,Transient,184.6,0,1,Check-Out,7/20/2018,0.1,Direct,21.99,FB
"Resort Hotel",0,81,2018,July,29,13,2,5,2,1,0,HB,ESP,Direct,Direct,0,0,0,E,E,0,"No Deposit",250,NULL,0,Transient,181.22,0,2,Check-Out,7/20/2018,0.1,Direct,17.99,HB
"Resort Hotel",0,16,2018,July,29,13,1,0,2,0,0,BB,ROU,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,100.2,1,3,Check-Out,7/14/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,56,2018,July,29,13,1,3,2,0,0,HB,ESP,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",240,NULL,0,Transient,134.25,1,0,Check-Out,7/17/2018,0.3,"Online TA",17.99,HB
"Resort Hotel",0,88,2018,July,29,13,3,5,2,0,0,BB,FIN,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",8,NULL,0,Contract,96.3,0,0,Check-Out,7/21/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,41,2018,July,29,13,3,6,2,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",147,NULL,0,Transient,83.09,0,2,Check-Out,7/22/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,1,2018,July,29,14,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,"No Deposit",NULL,270,0,Transient,134,0,0,Check-Out,7/15/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,1,2018,July,29,14,0,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,2,"No Deposit",240,NULL,0,Transient,8,0,1,Check-Out,7/15/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,1,2018,July,29,14,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,1,"No Deposit",240,NULL,0,Transient,146,1,1,Check-Out,7/16/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,0,2018,July,29,14,0,4,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,C,0,"No Deposit",240,NULL,0,Transient,111.15,0,1,Check-Out,7/18/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,49,2018,July,29,14,0,5,2,0,0,BB,POL,"Online TA",TA/TO,0,0,0,E,F,1,"No Deposit",240,NULL,0,Transient,136.2,0,2,Check-Out,7/19/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,76,2018,July,29,14,0,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,"No Deposit",250,NULL,0,Transient,101.8,0,0,Check-Out,7/19/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,73,2018,July,29,14,1,5,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,"No Deposit",NULL,NULL,0,Transient-Party,127,0,1,Check-Out,7/20/2018,0.1,Direct,17.99,HB
"Resort Hotel",0,73,2018,July,29,14,1,5,2,1,0,HB,PRT,Direct,Direct,0,0,0,E,E,0,"No Deposit",NULL,NULL,0,Transient-Party,161.5,0,2,Check-Out,7/20/2018,0.1,Direct,17.99,HB
"Resort Hotel",0,317,2018,July,29,14,1,5,2,2,0,HB,PRT,Direct,TA/TO,0,0,0,H,G,1,"No Deposit",240,NULL,0,Transient,230.67,1,2,Check-Out,7/20/2018,0.1,Direct,17.99,HB
"Resort Hotel",0,6,2018,July,29,14,2,5,2,0,0,HB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,180,1,2,Check-Out,7/21/2018,0.3,"Online TA",17.99,HB
"Resort Hotel",0,8,2018,July,29,14,2,5,2,0,0,HB,ESP,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",240,NULL,0,Transient,168.57,0,1,Check-Out,7/21/2018,0.3,"Online TA",17.99,HB
"Resort Hotel",0,99,2018,July,29,14,2,7,2,0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,"No Deposit",NULL,NULL,0,Transient,107,0,1,Check-Out,7/23/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,66,2018,July,29,14,2,9,2,0,0,BB,IRL,"Online TA",TA/TO,0,0,0,A,B,0,"No Deposit",147,NULL,0,Transient,73.41,0,0,Check-Out,7/25/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,38,2018,July,29,14,4,10,2,0,0,HB,SWE,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",241,NULL,0,Transient,109.9,0,2,Check-Out,7/28/2018,0.3,"Online TA",17.99,HB
"Resort Hotel",0,38,2018,July,29,14,4,10,2,0,0,HB,SWE,"Online TA",TA/TO,0,0,0,D,D,1,"No Deposit",241,NULL,0,Transient,109.9,0,2,Check-Out,7/28/2018,0.3,"Online TA",17.99,HB
"Resort Hotel",0,113,2018,July,29,14,4,11,3,0,0,BB,PRT,Direct,Direct,0,0,0,H,H,1,"No Deposit",NULL,NULL,0,Transient,187.5,1,3,Check-Out,7/29/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,0,2018,July,29,14,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,C,0,"No Deposit",NULL,NULL,0,Transient,134,0,0,Check-Out,7/15/2018,0.15,Corporate,12.99,BB
"Resort Hotel",0,37,2018,July,29,15,2,4,2,0,0,HB,POL,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",241,NULL,0,Transient,106.9,0,0,Check-Out,7/21/2018,0.3,"Online TA",17.99,HB
"Resort Hotel",0,37,2018,July,29,15,2,6,2,2,0,BB,GBR,"Online TA",TA/TO,0,0,0,H,H,0,"No Deposit",240,NULL,0,Transient,216.13,1,0,Check-Out,7/23/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,57,2018,July,29,15,0,2,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,C,0,"No Deposit",305,NULL,0,Transient-Party,107,0,0,Check-Out,7/17/2018,0.1,Groups,21.99,FB
"Resort Hotel",0,57,2018,July,29,15,0,2,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,"No Deposit",305,NULL,0,Transient-Party,107,0,0,Check-Out,7/17/2018,0.1,Groups,21.99,FB
"Resort Hotel",0,57,2018,July,29,15,0,2,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,D,0,"No Deposit",305,NULL,0,Transient,107,0,0,Check-Out,7/17/2018,0.1,Groups,21.99,FB
"Resort Hotel",0,83,2018,July,29,15,2,7,2,2,0,BB,GBR,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",240,NULL,0,Transient,190.33,0,1,Check-Out,7/24/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,57,2018,July,29,15,0,2,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,"No Deposit",305,NULL,0,Transient,107,0,0,Check-Out,7/17/2018,0.1,Groups,21.99,FB
"Resort Hotel",0,57,2018,July,29,15,0,2,1,0,0,FB,PRT,Groups,Direct,0,0,0,A,F,1,"No Deposit",305,NULL,0,Transient-Party,94,0,0,Check-Out,7/17/2018,0.1,Groups,21.99,FB
"Resort Hotel",0,57,2018,July,29,15,0,2,2,0,0,FB,PRT,Groups,Direct,0,0,0,A,C,0,"No Deposit",305,NULL,0,Transient-Party,98.75,0,0,Check-Out,7/17/2018,0.1,Groups,21.99,FB
"Resort Hotel",0,57,2018,July,29,15,0,2,3,0,0,FB,PRT,Groups,Direct,0,0,0,A,C,1,"No Deposit",305,NULL,0,Transient-Party,148.23,0,0,Check-Out,7/17/2018,0.1,Groups,21.99,FB
"Resort Hotel",0,57,2018,July,29,15,0,2,1,0,0,FB,PRT,Groups,Direct,0,0,0,A,E,1,"No Deposit",305,NULL,0,Transient-Party,94,0,0,Check-Out,7/17/2018,0.1,Groups,21.99,FB
"Resort Hotel",0,57,2018,July,29,15,0,2,1,0,0,FB,PRT,Groups,Direct,0,0,0,A,A,1,"No Deposit",305,NULL,0,Transient-Party,0,0,0,Check-Out,7/17/2018,0.1,Groups,21.99,FB
"Resort Hotel",0,13,2018,July,29,16,0,2,2,0,0,BB,DNK,"Online TA",TA/TO,0,0,0,A,D,0,"No Deposit",240,NULL,0,Transient,120.6,0,1,Check-Out,7/18/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,50,2018,July,29,16,0,1,2,0,0,BB,FIN,"Online TA",TA/TO,0,0,0,F,F,0,"No Deposit",241,NULL,0,Transient,123.2,0,0,Check-Out,7/17/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,7,2018,July,29,16,0,1,2,2,0,BB,USA,"Online TA",TA/TO,0,0,0,C,C,1,"No Deposit",242,NULL,0,Transient,169,1,1,Check-Out,7/17/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,0,2018,July,29,16,0,2,2,2,0,BB,PRT,Direct,Direct,0,0,0,H,G,1,"No Deposit",NULL,NULL,0,Transient,198,1,0,Check-Out,7/18/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,13,2018,July,29,16,0,2,2,1,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,D,0,"No Deposit",240,NULL,0,Transient,135.6,0,1,Check-Out,7/18/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,66,2018,July,29,16,0,2,2,0,0,BB,DNK,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,103.5,0,1,Check-Out,7/18/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,10,2018,July,29,16,0,3,2,0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,"No Deposit",250,NULL,0,Transient,184,1,0,Check-Out,7/19/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,19,2018,July,29,16,0,3,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,D,0,"No Deposit",240,NULL,0,Transient,121.33,0,1,Check-Out,7/19/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,10,2018,July,29,16,2,3,2,0,0,BB,IRL,Direct,Direct,0,0,0,D,D,0,"No Deposit",250,NULL,0,Transient-Party,150.2,0,1,Check-Out,7/21/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,10,2018,July,29,16,2,3,1,0,0,BB,IRL,Direct,Direct,0,0,0,D,D,1,"No Deposit",250,NULL,0,Transient-Party,150.2,0,1,Check-Out,7/21/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,63,2018,July,29,16,1,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,F,0,"No Deposit",147,NULL,0,Transient,75.44,0,1,Check-Out,7/20/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,113,2018,July,29,16,2,4,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,166,0,1,Check-Out,7/22/2018,0.3,"Online TA",17.99,HB
"Resort Hotel",0,68,2018,July,29,16,2,5,2,0,0,HB,GBR,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",243,NULL,0,Contract,130,0,0,Check-Out,7/23/2018,0.3,"Offline TA/TO",17.99,HB
"Resort Hotel",0,113,2018,July,29,16,2,6,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,1,"No Deposit",67,NULL,0,Transient,96.3,0,0,Check-Out,7/24/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,21,2018,July,29,16,4,10,1,0,0,HB,PRT,Direct,Direct,0,0,0,E,E,1,"No Deposit",NULL,NULL,0,Transient,160,0,0,Check-Out,7/30/2018,0.1,Direct,17.99,HB
"Resort Hotel",0,6,2018,July,29,17,0,0,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,0,0,1,Check-Out,7/17/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,7,2018,July,29,17,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,F,0,"No Deposit",NULL,NULL,0,Transient,127.25,0,1,Check-Out,7/19/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,17,2018,July,29,17,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,F,0,"No Deposit",240,NULL,0,Transient,164,0,2,Check-Out,7/19/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,1,2018,July,29,17,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,E,0,"No Deposit",240,NULL,0,Transient,144.5,0,0,Check-Out,7/19/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,2,2018,July,29,17,0,2,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",196,NULL,0,Transient,112,0,0,Check-Out,7/19/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,11,2018,July,29,17,0,2,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,D,0,"No Deposit",240,NULL,0,Transient,155.5,1,0,Check-Out,7/19/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,1,2018,July,29,17,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,"No Deposit",NULL,NULL,0,Transient,144.5,0,0,Check-Out,7/19/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,1,2018,July,29,17,0,2,2,0,0,BB,ESP,Direct,Direct,0,0,0,D,E,0,"No Deposit",250,NULL,0,Transient,144.5,0,0,Check-Out,7/19/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,48,2018,July,29,17,0,2,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,D,F,0,"No Deposit",196,NULL,0,Transient,123,0,0,Check-Out,7/19/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,15,2018,July,29,17,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,E,0,"No Deposit",240,NULL,0,Transient,120.6,0,1,Check-Out,7/19/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,53,2018,July,29,17,2,3,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",152,NULL,0,Transient-Party,107,0,0,Check-Out,7/22/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,53,2018,July,29,17,2,3,2,1,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",152,NULL,0,Transient-Party,133.75,1,0,Check-Out,7/22/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,94,2018,July,29,17,2,3,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,D,0,"No Deposit",250,NULL,0,Transient,103.5,0,0,Check-Out,7/22/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,64,2018,July,29,17,2,3,1,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",175,NULL,0,Transient-Party,84.8,0,1,Check-Out,7/22/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,53,2018,July,29,17,2,3,1,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",152,NULL,0,Transient-Party,107,1,0,Check-Out,7/22/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,53,2018,July,29,17,2,3,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",152,NULL,0,Transient-Party,107,1,0,Check-Out,7/22/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,24,2018,July,29,17,2,3,3,1,0,BB,PRT,Direct,Direct,0,0,0,G,G,1,"No Deposit",NULL,NULL,0,Transient,195,0,1,Check-Out,7/22/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,24,2018,July,29,17,2,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,164,0,0,Check-Out,7/23/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,23,2018,July,29,17,2,5,2,2,0,BB,ESP,Direct,Direct,0,0,0,G,G,0,"No Deposit",250,NULL,0,Transient,195,0,0,Check-Out,7/24/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,53,2018,July,29,17,2,5,2,0,0,BB,IRL,"Online TA",TA/TO,0,0,0,A,D,1,"No Deposit",240,NULL,0,Transient,125,0,2,Check-Out,7/24/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,90,2018,July,29,17,2,5,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",240,NULL,0,Transient,132.3,0,3,Check-Out,7/24/2018,0.3,"Online TA",17.99,HB
"Resort Hotel",0,79,2018,July,29,17,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,145,0,2,Check-Out,7/24/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,43,2018,July,29,17,2,5,2,0,0,BB,GBR,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",142,NULL,0,Transient,92,0,0,Check-Out,7/24/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,65,2018,July,29,17,2,6,2,0,0,HB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,147,0,2,Check-Out,7/25/2018,0.3,"Online TA",17.99,HB
"Resort Hotel",0,65,2018,July,29,17,2,6,2,0,0,HB,ESP,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,167,1,2,Check-Out,7/25/2018,0.3,"Online TA",17.99,HB
"Resort Hotel",0,99,2018,July,29,17,2,6,3,0,0,BB,FRA,Direct,Direct,0,0,0,H,H,0,"No Deposit",250,NULL,0,Transient,210,0,1,Check-Out,7/25/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,25,2018,July,29,17,3,7,2,0,0,HB,ESP,Direct,Direct,0,0,0,F,F,1,"No Deposit",NULL,NULL,0,Transient,194.9,0,2,Check-Out,7/27/2018,0.1,Direct,17.99,HB
"Resort Hotel",0,92,2018,July,29,17,1,2,2,0,0,BB,MOZ,"Online TA",TA/TO,0,0,0,A,A,3,"No Deposit",240,NULL,0,Transient,103.5,1,3,Check-Out,7/20/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,91,2018,July,29,17,1,2,2,1,0,BB,BWA,"Online TA",TA/TO,0,0,0,A,A,3,"No Deposit",240,NULL,0,Transient,118.5,0,3,Check-Out,7/20/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,38,2018,July,29,17,1,2,2,1,0,HB,PRT,"Online TA",TA/TO,0,0,0,E,E,1,"No Deposit",240,NULL,0,Transient,192,0,1,Check-Out,7/20/2018,0.3,"Online TA",17.99,HB
"Resort Hotel",0,6,2018,July,29,17,1,2,2,0,0,BB,GBR,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",142,NULL,0,Contract,128.27,0,0,Check-Out,7/20/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,38,2018,July,29,17,1,2,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,135,0,0,Check-Out,7/20/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,13,2018,July,29,17,1,2,2,0,0,BB,DEU,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,126.3,0,2,Check-Out,7/20/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,315,2018,July,29,17,1,2,2,0,0,BB,IRL,"Offline TA/TO",TA/TO,0,0,0,A,D,0,"No Deposit",171,NULL,0,Transient,96.3,0,0,Check-Out,7/20/2018,0.3,"Offline TA/TO",12.99,BB
"Resort Hotel",0,8,2018,July,29,17,1,2,2,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,D,0,"No Deposit",240,NULL,0,Transient,126.3,0,2,Check-Out,7/20/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,91,2018,July,29,17,1,2,2,1,0,BB,MOZ,"Online TA",TA/TO,0,0,0,A,A,4,"No Deposit",240,NULL,0,Transient,118.5,0,3,Check-Out,7/20/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,3,2018,July,29,17,1,2,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,C,0,"No Deposit",240,NULL,0,Transient,116.33,1,1,Check-Out,7/20/2018,0.3,"Online TA",12.99,BB
"Resort Hotel",0,9,2018,July,29,17,2,2,3,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,"No Deposit",NULL,NULL,0,Transient,164,0,1,Check-Out,7/21/2018,0.1,Direct,12.99,BB
"Resort Hotel",0,19,2018,July,29,18,2,1,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,D,F,0,"No Deposit",240,NULL,0,Transient,147.67,0,2,Check-Out,7/21/2018,0.3,"Online TA",12.99,BB
